408	SELECT T1.Name FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Teacher_ID HAVING COUNT(DISTINCT T2.Course_ID) >= 2
409	SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange)
410	SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrange)
411	SELECT COUNT(*) FROM visitor WHERE Age < 30
412	SELECT Name FROM visitor WHERE Level_of_membership > 4 ORDER BY Level_of_membership DESC
413	SELECT AVG(Age) FROM visitor WHERE Level_of_membership <= 4
414	SELECT Name, Level_of_membership FROM visitor WHERE Level_of_membership > 4 ORDER BY Age DESC
415	SELECT Museum_ID, Name FROM museum WHERE Num_of_Staff = (SELECT max(Num_of_Staff) FROM museum)
416	SELECT AVG(Num_of_Staff) FROM museum WHERE Open_Year < 2009
417	SELECT Open_Year, Num_of_Staff FROM museum WHERE Name = 'Plaza Museum'
418	SELECT Name FROM museum WHERE Num_of_Staff > (SELECT min(Num_of_Staff) FROM museum WHERE Open_Year > 2010)
419	SELECT ID, Name, Age FROM visitor WHERE ID IN (SELECT visitor_ID FROM visit GROUP BY visitor_ID HAVING COUNT(*) > 1)
420	SELECT T1.ID, T1.Name, T1.Level_of_membership FROM visitor AS T1 JOIN visit AS T2 ON T1.ID = T2.visitor_ID GROUP BY T1.ID, T1.Name, T1.Level_of_membership HAVING SUM(T2.Total_spent) = (SELECT MAX(total_spent) FROM (SELECT SUM(Total_spent) AS total_spent FROM visit GROUP BY visitor_ID) AS subquery)
421	SELECT T1.Museum_ID, T1.Name FROM museum AS T1 JOIN (SELECT Museum_ID, COUNT(*) AS visit_count FROM visit GROUP BY Museum_ID ORDER BY visit_count DESC LIMIT 1) AS T2 ON T1.Museum_ID = T2.Museum_ID
422	SELECT Name FROM museum WHERE Museum_ID NOT IN (SELECT Museum_ID FROM visit)
423	SELECT Name, Age FROM visitor WHERE ID IN (SELECT visitor_ID FROM visit WHERE Num_of_Ticket = (SELECT max(Num_of_Ticket) FROM visit))
424	SELECT AVG(Num_of_Ticket), MAX(Num_of_Ticket) FROM visit
425	SELECT SUM(T1.Total_spent) FROM visit AS T1 JOIN visitor AS T2 ON T1.visitor_ID = T2.ID WHERE T2.Level_of_membership = 1
426	SELECT Name FROM visitor WHERE ID IN (SELECT visitor_ID FROM visit JOIN museum ON visit.Museum_ID = museum.Museum_ID WHERE museum.Open_Year < 2009) AND ID IN (SELECT visitor_ID FROM visit JOIN museum ON visit.Museum_ID = museum.Museum_ID WHERE museum.Open_Year > 2011)
427	SELECT COUNT(DISTINCT visitor.ID) FROM visitor WHERE visitor.ID NOT IN (SELECT visitor_ID FROM visit WHERE Museum_ID IN (SELECT Museum_ID FROM museum WHERE Open_Year > 2010))
428	SELECT COUNT(*) FROM museum WHERE Open_Year > 2013 OR Open_Year < 2008
429	SELECT COUNT(DISTINCT player_id) FROM player
430	SELECT COUNT(*) FROM player
431	SELECT COUNT(*) FROM matche
432	SELECT COUNT(*) FROM matche
433	SELECT first_name, birth_date FROM players WHERE country_code = 'USA'
434	SELECT first_name, birth_date FROM players WHERE country_code = 'USA'
435	SELECT AVG(loser_age) AS avg_loser_age, AVG(winner_age) AS avg_winner_age FROM matche
436	SELECT AVG(loser_age) AS avg_loser_age, AVG(winner_age) AS avg_winner_age FROM matche
437	SELECT AVG(winner_rank) FROM matche
438	SELECT AVG(T1.ranking) FROM rankings AS T1 JOIN matches AS T2 ON T1.player_id = T2.winner_id
439	SELECT MIN(loser_rank) FROM matche
440	SELECT MIN(T1.ranking) FROM rankings AS T1 JOIN matches AS T2 ON T1.player_id = T2.loser_id
441	SELECT COUNT(DISTINCT country_code) FROM player
442	SELECT COUNT(DISTINCT country_code) FROM player
443	SELECT COUNT(DISTINCT loser_name) FROM matche
444	SELECT COUNT(DISTINCT loser_name) FROM matche
445	SELECT tourney_name FROM matches GROUP BY tourney_name HAVING COUNT(*) > 10
446	SELECT tourney_name FROM matches GROUP BY tourney_name HAVING COUNT(*) > 10
447	SELECT first_name, last_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE year = 2013) INTERSECT SELECT first_name, last_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE year = 2016)
448	SELECT first_name, last_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE year = 2013) AND player_id IN (SELECT winner_id FROM matches WHERE year = 2016)
449	SELECT COUNT(*) FROM matches WHERE year IN (2013, 2016)
450	SELECT COUNT(*) FROM matches WHERE year IN (2013, 2016)
451	SELECT country_code, first_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE tourney_name = 'WTA Championships') AND player_id IN (SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open')
452	SELECT first_name, country_code FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE tourney_name = 'WTA Championships' INTERSECT SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open')
453	SELECT first_name, country_code FROM players ORDER BY birth_date ASC LIMIT 1
454	SELECT first_name, country_code FROM players WHERE birth_date = (SELECT min(birth_date) FROM players)
455	SELECT first_name, last_name FROM players ORDER BY birth_date, last_name, player_id
456	SELECT first_name || ' ' || last_name AS full_name FROM players ORDER BY birth_date, player_id
457	SELECT first_name, last_name FROM players WHERE hand = 'L' ORDER BY birth_date
458	SELECT first_name || ' ' || last_name AS full_name FROM players WHERE hand = 'L' ORDER BY birth_date
459	SELECT first_name, country_code FROM players WHERE player_id IN (SELECT player_id FROM rankings ORDER BY tours DESC LIMIT 1)
460	SELECT first_name, country_code FROM players WHERE player_id IN (SELECT player_id FROM rankings ORDER BY tours DESC LIMIT 1)
461	SELECT year FROM matches GROUP BY year ORDER BY COUNT(*) DESC, year ASC LIMIT 1
462	SELECT year FROM matches GROUP BY year ORDER BY count(*) DESC, year ASC LIMIT 1
463	SELECT P.first_name, P.last_name, SUM(R.ranking_points) FROM players P JOIN matches M ON P.player_id = M.winner_id JOIN rankings R ON P.player_id = R.player_id GROUP BY P.player_id HAVING COUNT(M.winner_id) = (SELECT COUNT(*) FROM matches GROUP BY winner_id ORDER BY COUNT(*) DESC LIMIT 1)
464	SELECT P.first_name, P.last_name, SUM(R.ranking_points) FROM players P JOIN matches M ON P.player_id = M.winner_id JOIN rankings R ON P.player_id = R.player_id GROUP BY P.player_id ORDER BY COUNT(M.winner_id) DESC LIMIT 1
465	SELECT first_name, last_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1)
466	SELECT first_name, last_name FROM players WHERE player_id IN (SELECT winner_id FROM matches WHERE tourney_name = 'Australian Open' AND winner_id IN (SELECT player_id FROM rankings ORDER BY ranking_points DESC LIMIT 1))
467	SELECT P1.first_name AS winner_first_name, P1.last_name AS winner_last_name, P2.first_name AS loser_first_name, P2.last_name AS loser_last_name FROM matches JOIN players AS P1 ON matches.winner_id = P1.player_id JOIN players AS P2 ON matches.loser_id = P2.player_id WHERE matches.minutes = (SELECT max(minutes) FROM matches)
468	SELECT winner_name, loser_name FROM matches ORDER BY minutes DESC LIMIT 1
469	SELECT T1.first_name, T1.player_id, AVG(T2.ranking) FROM players AS T1 JOIN rankings AS T2 ON T1.player_id = T2.player_id GROUP BY T1.player_id, T1.first_name
470	SELECT T1.first_name, T1.player_id, COALESCE(AVG(T2.ranking_points), 0) FROM players AS T1 LEFT JOIN rankings AS T2 ON T1.player_id = T2.player_id GROUP BY T1.player_id
471	SELECT T1.first_name, T1.player_id, SUM(T2.ranking_points) FROM players AS T1 JOIN rankings AS T2 ON T1.player_id = T2.player_id GROUP BY T1.player_id
472	SELECT T1.first_name, COALESCE(T2.ranking_points, 0) AS total_ranking_points FROM players AS T1 LEFT JOIN rankings AS T2 ON T1.player_id = T2.player_id
473	SELECT country_code, COUNT(player_id) AS number_of_players FROM players GROUP BY country_code
474	SELECT country_code, COUNT(*) FROM players GROUP BY country_code
475	SELECT country_code FROM players GROUP BY country_code HAVING count(*) = (SELECT max(player_count) FROM (SELECT count(*) AS player_count FROM players GROUP BY country_code) AS counts)
476	SELECT country_code FROM players GROUP BY country_code HAVING COUNT(*) = (SELECT MAX(cnt) FROM (SELECT COUNT(*) AS cnt FROM players GROUP BY country_code) AS subquery)
477	SELECT country_code FROM players GROUP BY country_code HAVING COUNT(*) > 50
478	SELECT country_code FROM players GROUP BY country_code HAVING COUNT(*) > 50
479	SELECT ranking_date, SUM(tours) FROM rankings GROUP BY ranking_date
480	SELECT ranking_date, SUM(tours) FROM rankings GROUP BY ranking_date
481	SELECT year, COUNT(*) FROM matches GROUP BY year
482	SELECT year, COUNT(*) FROM matches GROUP BY year
483	SELECT P.first_name, P.last_name, R.ranking FROM players P JOIN rankings R ON P.player_id = R.player_id WHERE P.player_id IN (SELECT player_id FROM players ORDER BY birth_date DESC LIMIT 3)
484	SELECT P.first_name, P.last_name, R.ranking FROM players P JOIN matches M ON P.player_id = M.winner_id JOIN rankings R ON P.player_id = R.player_id ORDER BY P.birth_date DESC LIMIT 3
485	SELECT COUNT(DISTINCT T1.winner_id) FROM matches AS T1 JOIN players AS T2 ON T1.winner_id = T2.player_id WHERE T1.tourney_name = 'WTA Championships' AND T2.hand = 'L'
486	SELECT count(DISTINCT T1.winner_id) FROM matches AS T1 JOIN players AS T2 ON T1.winner_id = T2.player_id WHERE T2.hand = 'left' AND T1.tourney_name = 'WTA Championships'
487	SELECT first_name, country_code, birth_date FROM players WHERE player_id = (SELECT winner_id FROM matches JOIN rankings ON matches.winner_id = rankings.player_id ORDER BY ranking_points DESC LIMIT 1)
488	SELECT first_name, country_code, birth_date FROM players WHERE player_id = (SELECT player_id FROM rankings ORDER BY ranking_points DESC LIMIT 1)
489	SELECT hand, COUNT(player_id) FROM players GROUP BY hand
490	SELECT hand, COUNT(*) FROM players GROUP BY hand
491	SELECT COUNT(*) FROM ship WHERE disposition_of_ship = 'Captured'
492	SELECT name, tonnage FROM ship ORDER BY name DESC, tonnage
493	SELECT name, date, result FROM battle
494	SELECT MAX(killed), MIN(killed) FROM death
495	SELECT AVG(injured) FROM death
496	SELECT T1.killed, T1.injured FROM death AS T1 JOIN ship AS T2 ON T1.caused_by_ship_id = T2.id WHERE T2.tonnage = 't'
497	SELECT name, result FROM battle WHERE bulgarian_commander != 'Boril'
498	SELECT DISTINCT T1.id, T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.ship_type = 'Brig'
499	SELECT T1.id, T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id GROUP BY T1.id, T1.name HAVING SUM(T3.killed) > 10
500	SELECT T1.id, T1.name FROM ship AS T1 JOIN death AS T2 ON T1.id = T2.caused_by_ship_id GROUP BY T1.id, T1.name HAVING SUM(T2.injured) = (SELECT MAX(total_injuries) FROM (SELECT SUM(injured) AS total_injuries FROM death GROUP BY caused_by_ship_id) AS subquery)
501	SELECT DISTINCT name FROM battle WHERE bulgarian_commander = 'Kaloyan' AND latin_commander = 'Baldwin I'
502	SELECT COUNT(DISTINCT result) FROM battle
503	SELECT COUNT(*) FROM battle WHERE id NOT IN (SELECT lost_in_battle FROM ship WHERE tonnage = 225)
504	SELECT b.name, b.date FROM battle b JOIN ship s ON b.id = s.lost_in_battle WHERE s.name IN ('Lettice', 'HMS Atalanta') GROUP BY b.id HAVING COUNT(DISTINCT s.name) = 2
505	SELECT T1.name, T1.result, T1.bulgarian_commander FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T2.location = 'English Channel' AND T2.disposition_of_ship IS NULL
506	SELECT note FROM death WHERE note LIKE '%East%'
507	SELECT line_1, line_2 FROM Addresse
508	SELECT line_1, line_2 FROM Addresse
509	SELECT COUNT(*) FROM Course
510	SELECT COUNT(*) FROM Course
511	SELECT course_description FROM Courses WHERE course_name = 'math'
512	SELECT course_description FROM Courses WHERE course_name LIKE '%math%'
513	SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea'
514	SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea'
515	SELECT D.department_id, D.department_name FROM Departments D JOIN Degree_Programs DP ON D.department_id = DP.department_id GROUP BY D.department_id, D.department_name HAVING COUNT(DP.degree_program_id) = (SELECT MAX(Cnt) FROM (SELECT COUNT(degree_program_id) AS Cnt FROM Degree_Programs GROUP BY department_id) AS Sub)
516	SELECT D.department_id, D.department_name FROM Departments D JOIN Degree_Programs DP ON D.department_id = DP.department_id GROUP BY D.department_id, D.department_name HAVING COUNT(*) = (SELECT MAX(degree_count) FROM (SELECT COUNT(*) AS degree_count FROM Degree_Programs GROUP BY department_id) AS subquery)
517	SELECT COUNT(DISTINCT T1.department_id) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id = T2.department_id
518	SELECT COUNT(DISTINCT department_id) FROM Departments JOIN Degree_Programs ON Departments.department_id = Degree_Programs.department_id
519	SELECT COUNT(DISTINCT degree_summary_name) FROM Degree_Program
520	SELECT COUNT(DISTINCT degree_summary_name) FROM Degree_Program
521	SELECT COUNT(*) FROM Degree_Programs JOIN Departments ON Degree_Programs.department_id = Departments.department_id WHERE Departments.department_name = 'Engineering'
522	SELECT COUNT(*) FROM Degree_Programs JOIN Departments ON Degree_Programs.department_id = Departments.department_id WHERE Departments.department_name = 'Engineering'
523	SELECT section_name, section_description FROM Section
524	SELECT section_name, section_description FROM Section
525	SELECT T1.course_id, T1.course_name FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id HAVING COUNT(T2.section_id) <= 2
526	SELECT T1.course_id, T1.course_name FROM Courses AS T1 LEFT JOIN Sections AS T2 ON T1.course_id = T2.course_id GROUP BY T1.course_id, T1.course_name HAVING COUNT(T2.section_id) < 2
527	SELECT section_name FROM Sections ORDER BY section_name DESC
528	SELECT section_name FROM Sections ORDER BY section_name DESC
529	SELECT T1.semester_id, T1.semester_name FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id = T2.semester_id GROUP BY T1.semester_id, T1.semester_name ORDER BY COUNT(*) DESC LIMIT 1
530	SELECT T1.semester_id, T1.semester_name FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id = T2.semester_id GROUP BY T1.semester_id, T1.semester_name HAVING COUNT(T2.student_id) = (SELECT MAX(count) FROM (SELECT COUNT(T3.student_id) AS count FROM Student_Enrolment AS T3 GROUP BY T3.semester_id) AS T4)
531	SELECT department_description FROM Departments WHERE department_name LIKE '%the computer%'
532	SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
533	SELECT S.first_name, S.middle_name, S.last_name, S.student_id FROM Students S JOIN Student_Enrolment SE ON S.student_id = SE.student_id GROUP BY SE.student_id, SE.semester_id HAVING COUNT(DISTINCT SE.degree_program_id) = 2
534	SELECT S.student_id, S.first_name, S.middle_name, S.last_name FROM Students S JOIN Student_Enrolment SE ON S.student_id = SE.student_id GROUP BY SE.student_id, SE.semester_id HAVING COUNT(DISTINCT SE.degree_program_id) = 2
535	SELECT T1.first_name, T1.middle_name, T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Bachelor'
536	SELECT T1.first_name, T1.middle_name, T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id = T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id = T3.degree_program_id WHERE T3.degree_summary_name = 'Bachelors'
537	SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY COUNT(T2.student_id) DESC LIMIT 1
538	SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN (SELECT degree_program_id, COUNT(student_id) AS num_students FROM Student_Enrolment GROUP BY degree_program_id) AS T2 ON T1.degree_program_id = T2.degree_program_id WHERE T2.num_students = (SELECT MAX(num_students) FROM (SELECT COUNT(student_id) AS num_students FROM Student_Enrolment GROUP BY degree_program_id) AS T3)
539	SELECT T1.degree_program_id, T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id = T2.degree_program_id GROUP BY T1.degree_program_id, T1.degree_summary_name ORDER BY COUNT(T2.student_enrolment_id) DESC LIMIT 1
540	SELECT T1.degree_program_id, T1.degree_summary_name FROM Degree_Programs AS T1 WHERE T1.degree_program_id IN (SELECT degree_program_id FROM Student_Enrolment GROUP BY degree_program_id ORDER BY COUNT(*) DESC LIMIT 1)
541	SELECT S.student_id, S.first_name, S.middle_name, S.last_name, COUNT(E.student_id) AS num_enrollments FROM Students S JOIN Student_Enrolment E ON S.student_id = E.student_id GROUP BY S.student_id HAVING COUNT(E.student_id) = (SELECT MAX(enrollment_count) FROM (SELECT student_id, COUNT(*) AS enrollment_count FROM Student_Enrolment GROUP BY student_id) AS subquery)
542	SELECT S.first_name, S.middle_name, S.last_name, S.student_id, COUNT(*) AS num_enrollments FROM Students S JOIN Student_Enrolment SE ON S.student_id = SE.student_id GROUP BY S.student_id ORDER BY num_enrollments DESC LIMIT 1
543	SELECT semester_name FROM Semesters WHERE semester_id NOT IN (SELECT semester_id FROM Student_Enrolment)
544	SELECT semester_name FROM Semesters WHERE semester_id NOT IN (SELECT DISTINCT semester_id FROM Student_Enrolment)
545	SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id = T2.course_id
546	SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id = T2.course_id
547	SELECT T1.course_name FROM Courses AS T1 JOIN (SELECT course_id, COUNT(*) AS enrollment_count FROM Student_Enrolment_Courses GROUP BY course_id) AS T2 ON T1.course_id = T2.course_id WHERE T2.enrollment_count = (SELECT MAX(enrollment_count) FROM (SELECT course_id, COUNT(*) AS enrollment_count FROM Student_Enrolment_Courses GROUP BY course_id) AS T3)
548	SELECT T1.course_name FROM Courses AS T1 JOIN (SELECT course_id, COUNT(*) AS student_count FROM Student_Enrolment_Courses GROUP BY course_id) AS T2 ON T1.course_id = T2.course_id WHERE T2.student_count = (SELECT MAX(student_count) FROM (SELECT course_id, COUNT(*) AS student_count FROM Student_Enrolment_Courses GROUP BY course_id) AS T3)
549	SELECT last_name FROM Students WHERE current_address_id IN (SELECT address_id FROM Addresses WHERE state_province_county = 'North Carolina') AND student_id NOT IN (SELECT student_id FROM Student_Enrolment)
550	SELECT last_name FROM Students WHERE current_address_id IN (SELECT address_id FROM Addresses WHERE state_province_county = 'North Carolina') AND student_id NOT IN (SELECT student_id FROM Student_Enrolment)
551	SELECT T1.transcript_id, T1.transcript_date FROM Transcripts AS T1 JOIN Transcript_Contents AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id HAVING COUNT(T2.student_course_id) >= 2
552	SELECT T1.transcript_id, T1.transcript_date FROM Transcripts AS T1 JOIN Transcript_Contents AS T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id HAVING COUNT(T2.student_course_id) >= 2
553	SELECT cell_mobile_number FROM Students WHERE first_name = 'Timmothy' AND last_name = 'Ward'
554	SELECT cell_mobile_number FROM Students WHERE first_name = 'Timmothy' AND last_name = 'Ward'
555	SELECT first_name, middle_name, last_name FROM Students ORDER BY date_first_registered, student_id LIMIT 1
556	SELECT first_name, middle_name, last_name FROM Students ORDER BY date_first_registered, student_id LIMIT 1
557	SELECT first_name, middle_name, last_name FROM Students WHERE date_left IS NOT NULL ORDER BY date_left, student_id LIMIT 1
558	SELECT first_name, middle_name, last_name FROM Students WHERE student_id = (SELECT student_id FROM Student_Enrolment WHERE student_enrolment_id IN (SELECT student_enrolment_id FROM Student_Enrolment_Courses WHERE student_course_id IN (SELECT student_course_id FROM Transcript_Contents WHERE transcript_id IN (SELECT transcript_id FROM Transcripts ORDER BY transcript_date ASC, student_id ASC LIMIT 1))))
559	SELECT first_name FROM Students WHERE permanent_address_id != current_address_id
560	SELECT first_name FROM Students WHERE permanent_address_id != current_address_id
561	SELECT T1.address_id, T1.line_1, T1.line_2, T1.line_3 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.address_id ORDER BY COUNT(T2.student_id) DESC LIMIT 1
562	SELECT A.address_id, A.line_1, A.line_2 FROM Addresses A WHERE A.address_id = (SELECT address_id FROM (SELECT current_address_id AS address_id FROM Students UNION ALL SELECT permanent_address_id FROM Students) AS combined GROUP BY address_id ORDER BY COUNT(*) DESC, address_id ASC LIMIT 1)
563	SELECT AVG(EXTRACT(YEAR FROM transcript_date)) FROM Transcript
564	SELECT AVG(transcript_date) FROM Transcript
565	SELECT transcript_date, other_details FROM Transcripts ORDER BY transcript_date LIMIT 1
566	SELECT * FROM Transcripts WHERE transcript_date = (SELECT min(transcript_date) FROM Transcripts)
567	SELECT COUNT(*) FROM Transcript
568	SELECT COUNT(*) FROM Transcript
569	SELECT MAX(transcript_date) FROM Transcript
570	SELECT MAX(transcript_date) FROM Transcript
571	SELECT student_course_id, COUNT(*) AS count FROM Transcript_Contents GROUP BY student_course_id HAVING COUNT(*) = (SELECT MAX(count) FROM (SELECT student_course_id, COUNT(*) AS count FROM Transcript_Contents GROUP BY student_course_id) AS counts)
572	SELECT T1.student_course_id, T2.student_enrolment_id FROM Transcript_Contents AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.student_course_id ORDER BY COUNT(*) DESC LIMIT 1
573	SELECT T1.transcript_id, T1.transcript_date FROM Transcripts T1 LEFT JOIN Transcript_Contents T2 ON T1.transcript_id = T2.transcript_id GROUP BY T1.transcript_id, T1.transcript_date ORDER BY COUNT(T2.student_course_id) ASC, T1.transcript_id ASC LIMIT 1
574	SELECT T1.transcript_id, T1.transcript_date FROM Transcripts AS T1 JOIN (SELECT transcript_id, COUNT(*) AS cnt FROM Transcript_Contents GROUP BY transcript_id) AS T2 ON T1.transcript_id = T2.transcript_id ORDER BY T2.cnt ASC LIMIT 1
575	SELECT semester_name FROM Semesters WHERE semester_id IN (SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name = 'Master')) INTERSECT SELECT semester_name FROM Semesters WHERE semester_id IN (SELECT semester_id FROM Student_Enrolment WHERE degree_program_id IN (SELECT degree_program_id FROM Degree_Programs WHERE degree_summary_name = 'Bachelor'))
576	SELECT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Masters' INTERSECT SELECT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Bachelors'
577	SELECT COUNT(DISTINCT current_address_id) FROM Student
578	SELECT DISTINCT address_id, line_1, line_2, line_3, city, zip_postcode, state_province_county, country FROM Addresses WHERE address_id IN (SELECT current_address_id FROM Students UNION SELECT permanent_address_id FROM Students)
579	SELECT * FROM Students ORDER BY last_name DESC
580	SELECT other_student_details FROM Students ORDER BY last_name DESC
581	SELECT section_description FROM Sections WHERE section_name = 'H'
582	SELECT section_description FROM Sections WHERE section_name = 'h'
583	SELECT first_name FROM Students JOIN Addresses ON Students.permanent_address_id = Addresses.address_id WHERE Addresses.country = 'Haiti' OR Students.cell_mobile_number = '09700166582'
584	SELECT first_name FROM Students JOIN Addresses ON Students.permanent_address_id = Addresses.address_id WHERE Addresses.country = 'Haiti' OR Students.cell_mobile_number = '09700166582'
585	SELECT Title FROM Cartoon ORDER BY Title
586	SELECT Title FROM Cartoon ORDER BY Title
587	SELECT * FROM Cartoon WHERE Directed_by = 'Ben Jones'
588	SELECT Title FROM Cartoon WHERE Directed_by = 'Ben Jones'
589	SELECT COUNT(*) FROM Cartoon WHERE Written_by = 'Joseph Kuhr'
590	SELECT COUNT(*) FROM Cartoon WHERE Written_by = 'Joseph Kuhr'
591	SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date, id
592	SELECT Title, Directed_by FROM Cartoon ORDER BY Original_air_date, id ASC
593	SELECT Title FROM Cartoon WHERE Directed_by IN ('Ben Jones', 'Brandon Vietti')
594	SELECT Title FROM Cartoon WHERE Directed_by IN ('Ben Jones', 'Brandon Vietti')
595	SELECT Country, COUNT(id) FROM TV_Channel GROUP BY Country ORDER BY COUNT(id) DESC LIMIT 1
596	SELECT Country, COUNT(id) AS ChannelCount FROM TV_Channel GROUP BY Country ORDER BY ChannelCount DESC LIMIT 1
597	SELECT COUNT(DISTINCT series_name), COUNT(DISTINCT Content) FROM TV_Channe
598	SELECT COUNT(DISTINCT series_name), COUNT(DISTINCT Content) FROM TV_Channe
599	SELECT Content FROM TV_Channel WHERE series_name = 'Sky Radio'
600	SELECT Content FROM TV_Channel WHERE series_name = 'Sky Radio'
601	SELECT Package_Option FROM TV_Channel WHERE series_name = 'Sky Radio'
602	SELECT Package_Option FROM TV_Channel WHERE series_name = 'Sky Radio'
603	SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English'
604	SELECT COUNT(*) FROM TV_Channel WHERE Language = 'English'
605	SELECT Language, COUNT(id) AS Channel_Count FROM TV_Channel GROUP BY Language ORDER BY Channel_Count ASC LIMIT 1
606	SELECT Language, COUNT(id) AS num_channels FROM TV_Channel GROUP BY Language HAVING COUNT(id) = (SELECT MIN(num_channels) FROM (SELECT COUNT(id) AS num_channels FROM TV_Channel GROUP BY Language) AS subquery)
607	SELECT Language, COUNT(DISTINCT id) FROM TV_Channel GROUP BY Language
608	SELECT Language, COUNT(id) FROM TV_Channel GROUP BY Language
609	SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Title = 'The Rise of the Blue Beetle!'
610	SELECT T2.series_name FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Title = 'The Rise of the Blue Beetle'
611	SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio'
612	SELECT T1.Title FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T2.series_name = 'Sky Radio'
613	SELECT Episode FROM TV_series ORDER BY Rating, id
614	SELECT Episode FROM TV_series ORDER BY Rating DESC, id ASC
615	SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC, Episode ASC LIMIT 3
616	SELECT Episode, Rating FROM TV_series ORDER BY Rating DESC LIMIT 3
617	SELECT MIN(Share), MAX(Share) FROM TV_serie
618	SELECT MAX(Share), MIN(Share) FROM TV_serie
619	SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime'
620	SELECT Air_Date FROM TV_series WHERE Episode = 'A Love of a Lifetime'
621	SELECT Weekly_Rank FROM TV_series WHERE Episode = 'A Love of a Lifetime'
622	SELECT Weekly_Rank FROM TV_series WHERE Episode = 'A Love of a Lifetime'
623	SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime'
624	SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = 'A Love of a Lifetime'
